fecha,sector,actividad,devengado
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,290822.26
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,293833.96
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,294992.34
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,302050.14
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,311924.82
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,322448.26
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,341717.76
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,357465.26
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,358099.04
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,364410.11
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,368977.38
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,370441.77
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,374718.34
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,385869.61
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,400596.57
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,409463.20
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,411054.31
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,453923.47
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,458937.29
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,467274.54
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,471863.07
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,502258.87
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,513046.82
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,525784.66
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,539263.99
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,588311.64
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,705071.71
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,706570.76
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,750844.86
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,839579.02
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,925859.44
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,969851.79
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1009999.56
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1018442.66
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1063172.58
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1074438.88
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1108070.79
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1321777.50
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1353606.88
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1406792.37
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1490629.74
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1694608.07
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1865599.32
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,1904253.65
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,2053005.07
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,2442767.08
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,2856316.91
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,2998149.44
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,3055683.12
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,3805836.82
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,6715675.27
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,6830249.14
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,7529646.43
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,15802364.22
2026-08-12,ADMINISTRACION GENERAL,ADMINISTRACION SUPERIOR EJECUTIVA,16833699.66
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,35580.27
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,100348.53
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,135941.23
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,162782.83
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,187501.79
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,259509.81
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,276975.39
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,332430.89
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,338858.40
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,424468.59
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,1365704.33
2026-08-12,ADMINISTRACION GENERAL,INFORMACION ESTADISTICA Y PLANIFICACION,8896804.26
2026-08-12,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,18091.00
2026-08-12,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,468743.06
2026-08-12,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,874709.48
2026-08-12,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1118850.17
2026-08-12,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1409871.43
2026-08-12,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1455505.66
2026-08-12,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1566875.39
2026-08-12,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,1656901.99
2026-08-12,ADMINISTRACION GENERAL,INFRAESTRUCTURA Y EQUIPAMIENTO DE APOYO,3936227.52
2026-08-12,ADMINISTRACION GENERAL,OTROS,2200.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,3900.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,4390.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,4500.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,6754.04
2026-08-12,ADMINISTRACION GENERAL,OTROS,7904.64
2026-08-12,ADMINISTRACION GENERAL,OTROS,9504.59
2026-08-12,ADMINISTRACION GENERAL,OTROS,10000.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,10314.48
2026-08-12,ADMINISTRACION GENERAL,OTROS,12131.25
2026-08-12,ADMINISTRACION GENERAL,OTROS,12263.79
2026-08-12,ADMINISTRACION GENERAL,OTROS,13198.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,13748.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,17155.33
2026-08-12,ADMINISTRACION GENERAL,OTROS,18224.28
2026-08-12,ADMINISTRACION GENERAL,OTROS,18880.83
2026-08-12,ADMINISTRACION GENERAL,OTROS,19339.65
2026-08-12,ADMINISTRACION GENERAL,OTROS,20020.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,22322.50
2026-08-12,ADMINISTRACION GENERAL,OTROS,23373.60
2026-08-12,ADMINISTRACION GENERAL,OTROS,24494.47
2026-08-12,ADMINISTRACION GENERAL,OTROS,26168.92
2026-08-12,ADMINISTRACION GENERAL,OTROS,27919.25
2026-08-12,ADMINISTRACION GENERAL,OTROS,33261.87
2026-08-12,ADMINISTRACION GENERAL,OTROS,35588.01
2026-08-12,ADMINISTRACION GENERAL,OTROS,36686.73
2026-08-12,ADMINISTRACION GENERAL,OTROS,37581.93
2026-08-12,ADMINISTRACION GENERAL,OTROS,39349.05
2026-08-12,ADMINISTRACION GENERAL,OTROS,40186.57
2026-08-12,ADMINISTRACION GENERAL,OTROS,41799.40
2026-08-12,ADMINISTRACION GENERAL,OTROS,41860.09
2026-08-12,ADMINISTRACION GENERAL,OTROS,43610.81
2026-08-12,ADMINISTRACION GENERAL,OTROS,44272.18
2026-08-12,ADMINISTRACION GENERAL,OTROS,44671.39
2026-08-12,ADMINISTRACION GENERAL,OTROS,44969.76
2026-08-12,ADMINISTRACION GENERAL,OTROS,45043.33
2026-08-12,ADMINISTRACION GENERAL,OTROS,46074.70
2026-08-12,ADMINISTRACION GENERAL,OTROS,48470.91
2026-08-12,ADMINISTRACION GENERAL,OTROS,49370.45
2026-08-12,ADMINISTRACION GENERAL,OTROS,50134.85
2026-08-12,ADMINISTRACION GENERAL,OTROS,52156.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,54133.17
2026-08-12,ADMINISTRACION GENERAL,OTROS,54167.07
2026-08-12,ADMINISTRACION GENERAL,OTROS,58783.59
2026-08-12,ADMINISTRACION GENERAL,OTROS,59151.15
2026-08-12,ADMINISTRACION GENERAL,OTROS,60930.34
2026-08-12,ADMINISTRACION GENERAL,OTROS,61482.99
2026-08-12,ADMINISTRACION GENERAL,OTROS,61718.22
2026-08-12,ADMINISTRACION GENERAL,OTROS,64055.27
2026-08-12,ADMINISTRACION GENERAL,OTROS,64399.23
2026-08-12,ADMINISTRACION GENERAL,OTROS,66157.41
2026-08-12,ADMINISTRACION GENERAL,OTROS,68298.78
2026-08-12,ADMINISTRACION GENERAL,OTROS,68472.91
2026-08-12,ADMINISTRACION GENERAL,OTROS,68705.07
2026-08-12,ADMINISTRACION GENERAL,OTROS,71497.83
2026-08-12,ADMINISTRACION GENERAL,OTROS,72381.51
2026-08-12,ADMINISTRACION GENERAL,OTROS,77447.83
2026-08-12,ADMINISTRACION GENERAL,OTROS,78610.87
2026-08-12,ADMINISTRACION GENERAL,OTROS,79959.98
2026-08-12,ADMINISTRACION GENERAL,OTROS,84730.30
2026-08-12,ADMINISTRACION GENERAL,OTROS,87156.86
2026-08-12,ADMINISTRACION GENERAL,OTROS,89056.23
2026-08-12,ADMINISTRACION GENERAL,OTROS,91802.03
2026-08-12,ADMINISTRACION GENERAL,OTROS,91821.05
2026-08-12,ADMINISTRACION GENERAL,OTROS,96991.12
2026-08-12,ADMINISTRACION GENERAL,OTROS,97475.37
2026-08-12,ADMINISTRACION GENERAL,OTROS,98436.22
2026-08-12,ADMINISTRACION GENERAL,OTROS,101801.08
2026-08-12,ADMINISTRACION GENERAL,OTROS,101828.44
2026-08-12,ADMINISTRACION GENERAL,OTROS,103441.46
2026-08-12,ADMINISTRACION GENERAL,OTROS,110872.32
2026-08-12,ADMINISTRACION GENERAL,OTROS,113038.21
2026-08-12,ADMINISTRACION GENERAL,OTROS,120958.47
2026-08-12,ADMINISTRACION GENERAL,OTROS,121647.56
2026-08-12,ADMINISTRACION GENERAL,OTROS,125230.55
2026-08-12,ADMINISTRACION GENERAL,OTROS,131630.10
2026-08-12,ADMINISTRACION GENERAL,OTROS,132070.19
2026-08-12,ADMINISTRACION GENERAL,OTROS,136739.29
2026-08-12,ADMINISTRACION GENERAL,OTROS,137822.39
2026-08-12,ADMINISTRACION GENERAL,OTROS,137962.77
2026-08-12,ADMINISTRACION GENERAL,OTROS,139487.34
2026-08-12,ADMINISTRACION GENERAL,OTROS,143088.05
2026-08-12,ADMINISTRACION GENERAL,OTROS,143245.94
2026-08-12,ADMINISTRACION GENERAL,OTROS,149371.74
2026-08-12,ADMINISTRACION GENERAL,OTROS,150158.90
2026-08-12,ADMINISTRACION GENERAL,OTROS,153154.83
2026-08-12,ADMINISTRACION GENERAL,OTROS,156149.28
2026-08-12,ADMINISTRACION GENERAL,OTROS,156710.65
2026-08-12,ADMINISTRACION GENERAL,OTROS,157478.36
2026-08-12,ADMINISTRACION GENERAL,OTROS,162921.50
2026-08-12,ADMINISTRACION GENERAL,OTROS,164165.56
2026-08-12,ADMINISTRACION GENERAL,OTROS,166321.06
2026-08-12,ADMINISTRACION GENERAL,OTROS,181331.35
2026-08-12,ADMINISTRACION GENERAL,OTROS,190453.38
2026-08-12,ADMINISTRACION GENERAL,OTROS,200667.25
2026-08-12,ADMINISTRACION GENERAL,OTROS,207584.76
2026-08-12,ADMINISTRACION GENERAL,OTROS,207597.87
2026-08-12,ADMINISTRACION GENERAL,OTROS,209510.38
2026-08-12,ADMINISTRACION GENERAL,OTROS,229107.41
2026-08-12,ADMINISTRACION GENERAL,OTROS,231282.00
2026-08-12,ADMINISTRACION GENERAL,OTROS,232898.80
2026-08-12,ADMINISTRACION GENERAL,OTROS,233968.38
2026-08-12,ADMINISTRACION GENERAL,OTROS,243756.79
2026-08-12,ADMINISTRACION GENERAL,OTROS,252659.31
2026-08-12,ADMINISTRACION GENERAL,OTROS,256730.80
2026-08-12,ADMINISTRACION GENERAL,OTROS,260148.10
2026-08-12,ADMINISTRACION GENERAL,OTROS,263994.16
2026-08-12,ADMINISTRACION GENERAL,OTROS,270850.78
2026-08-12,ADMINISTRACION GENERAL,OTROS,271125.10
2026-08-12,ADMINISTRACION GENERAL,OTROS,281390.41
2026-08-12,ADMINISTRACION GENERAL,OTROS,307744.78
2026-08-12,ADMINISTRACION GENERAL,OTROS,322815.61
2026-08-12,ADMINISTRACION GENERAL,OTROS,329439.24
2026-08-12,ADMINISTRACION GENERAL,OTROS,333320.74
2026-08-12,ADMINISTRACION GENERAL,OTROS,351246.49
2026-08-12,ADMINISTRACION GENERAL,OTROS,358976.39
2026-08-12,ADMINISTRACION GENERAL,OTROS,386931.14
2026-08-12,ADMINISTRACION GENERAL,OTROS,396984.36
2026-08-12,ADMINISTRACION GENERAL,OTROS,483207.03
2026-08-12,ADMINISTRACION GENERAL,OTROS,516687.05
2026-08-12,ADMINISTRACION GENERAL,OTROS,518140.31
2026-08-12,ADMINISTRACION GENERAL,OTROS,566513.11
2026-08-12,ADMINISTRACION GENERAL,OTROS,801471.21
2026-08-12,ADMINISTRACION GENERAL,OTROS,818432.74
2026-08-12,ADMINISTRACION GENERAL,OTROS,855761.81
2026-08-12,ADMINISTRACION GENERAL,OTROS,879717.07
2026-08-12,ADMINISTRACION GENERAL,OTROS,975090.58
2026-08-12,ADMINISTRACION GENERAL,OTROS,1028637.44
2026-08-12,ADMINISTRACION GENERAL,OTROS,1047006.51
2026-08-12,ADMINISTRACION GENERAL,OTROS,1352762.39
2026-08-12,ADMINISTRACION GENERAL,OTROS,2003561.03
2026-08-12,ADMINISTRACION GENERAL,OTROS,2064297.33
2026-08-12,ADMINISTRACION GENERAL,OTROS,2140190.39
2026-08-12,ADMINISTRACION GENERAL,OTROS,2145578.21
2026-08-12,ADMINISTRACION GENERAL,OTROS,2145906.53
2026-08-12,ADMINISTRACION GENERAL,OTROS,2252160.24
2026-08-12,ADMINISTRACION GENERAL,OTROS,2461558.95
2026-08-12,ADMINISTRACION GENERAL,OTROS,2501856.61
2026-08-12,ADMINISTRACION GENERAL,OTROS,2522446.95
2026-08-12,ADMINISTRACION GENERAL,OTROS,2561229.36
2026-08-12,ADMINISTRACION GENERAL,OTROS,2591121.77
2026-08-12,ADMINISTRACION GENERAL,OTROS,2620090.06
2026-08-12,ADMINISTRACION GENERAL,OTROS,2673963.03
2026-08-12,ADMINISTRACION GENERAL,OTROS,2752104.42
2026-08-12,ADMINISTRACION GENERAL,OTROS,2793214.77
2026-08-12,ADMINISTRACION GENERAL,OTROS,2844536.50
2026-08-12,ADMINISTRACION GENERAL,OTROS,3139644.86
2026-08-12,ADMINISTRACION GENERAL,OTROS,3857441.77
2026-08-12,ADMINISTRACION GENERAL,OTROS,4634442.28
2026-08-12,ADMINISTRACION GENERAL,OTROS,4920753.71
2026-08-12,ADMINISTRACION GENERAL,OTROS,5575769.05
2026-08-12,ADMINISTRACION GENERAL,OTROS,7418664.08
2026-08-12,ADMINISTRACION GENERAL,OTROS,7489226.60
2026-08-12,ADMINISTRACION GENERAL,OTROS,7533912.84
2026-08-12,ADMINISTRACION GENERAL,OTROS,9213397.04
2026-08-12,ADMINISTRACION GENERAL,OTROS,14530893.89
2026-08-12,ADMINISTRACION GENERAL,OTROS,20351005.67
2026-08-12,ADMINISTRACION GENERAL,OTROS,22174450.43
2026-08-12,ADMINISTRACION GENERAL,OTROS,35354421.33
2026-08-12,ADMINISTRACION GENERAL,OTROS,87487263.52
2026-08-12,ADMINISTRACION GENERAL,OTROS,88345805.99
2026-08-12,ADMINISTRACION GENERAL,RELACIONES EXTERIORES,154629.80
2026-08-12,ADMINISTRACION GENERAL,RELACIONES EXTERIORES,8747582.08
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,22771.59
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,38034.65
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,40813.75
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,52460.15
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,53866.61
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,56595.63
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,82578.62
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,94205.76
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,100931.57
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,104966.06
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,118824.39
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,128174.79
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,150566.31
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,161838.33
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,177408.27
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,217148.73
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,218450.52
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,233923.41
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,256944.36
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,289251.80
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,396551.46
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,410813.32
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,644244.60
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,1017983.21
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,1097982.41
2026-08-12,ADMINISTRACION GENERAL,SERVICIOS DE PERSONAL,1323865.77
2026-08-12,AGROPECUARIO,ACUICULTURA (CRIANZA ARTIFICIAL),4185.00
2026-08-12,AGROPECUARIO,ACUICULTURA (CRIANZA ARTIFICIAL),25597.04
2026-08-12,AGROPECUARIO,ACUICULTURA (CRIANZA ARTIFICIAL),27141.60
2026-08-12,AGROPECUARIO,ACUICULTURA (CRIANZA ARTIFICIAL),340845.25
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,1484.11
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,4821.60
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,5250.00
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,5492.76
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,18000.00
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,56120.00
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,104989.50
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,150000.00
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,190693.09
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,209899.18
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,322728.59
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,385701.43
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,489776.17
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,616968.97
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,929747.60
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,1011517.19
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,1179686.77
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,4159965.99
2026-08-12,AGROPECUARIO,CONSTRUCCION DE SISTEMAS DE RIEGO,6714753.43
2026-08-12,AGROPECUARIO,DESARROLLO APICOLA,318.93
2026-08-12,AGROPECUARIO,DESARROLLO APICOLA,3592.14
2026-08-12,AGROPECUARIO,DESARROLLO APICOLA,6489.00
2026-08-12,AGROPECUARIO,DESARROLLO APICOLA,69466.51
2026-08-12,AGROPECUARIO,DRENAJES,40550.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,626.40
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,4500.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,5300.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,5380.65
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,6575.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,7186.67
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,7300.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,8014.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,8668.28
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,10070.44
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,11410.04
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,11475.87
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,11535.86
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,13224.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,16835.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,18600.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,19225.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,19560.05
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,19992.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,20573.80
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,29886.21
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,31462.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,31654.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,33300.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,36920.81
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,37441.80
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,40674.74
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,42237.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,70111.51
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,81062.93
2026-08-12,AGROPECUARIO,EQUIPAMIENTO APOYO AGRICOLA,207172.60
2026-08-12,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,3663.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,18360.07
2026-08-12,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,20372.00
2026-08-12,AGROPECUARIO,EQUIPAMIENTO PARA APOYO PECUARIO,23530.00
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,252.72
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,982.50
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,1028.99
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,1374.30
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,2998.17
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,3200.00
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,4715.00
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,5895.00
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,6456.00
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,7810.90
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,9733.50
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,12679.90
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,19026.68
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,19676.70
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,24223.22
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,25030.41
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,26128.00
2026-08-12,AGROPECUARIO,EXTENSION Y CAPACITACION,31731.65
